@cbouzy:,3
“we’ll,2
attackiert,2
@steven_strauss:,2
st…,2
@hagoodmanauthor:,2
@o4america:,2
https://t.co/jyfsqvj0nd,2
forced,2
negotiate,2
@cctvnews:,2
moment,2
gonna,2
https://t.co/nys5qmh19n,2
@msnbc,2
@jamesmeroney,2
electors'''''''',2
pres-elect,2
older,2
people.,2
anybody,2
picks,2
person,3
(some,2
https://t.co/2rjkozl3nx,2
spend,2
voa/rfe/rl,2
all…,2
/foxnews,2
that''''''''s,7
his…,2
using,3
taiwan,2
yes!!,2
@lobsterstyle:,2
@deplorable4l,2
pollster,2
https://t.co/ogibw6l7qg,2
source,2
@prisonplanet:,3
shitty,2
ha…,2
@buzzyanne,2
people''''''''s,3
lunacy,2
overthrown,2
https://t.co/h2blxgvbgr,2
putin..…,2
"""outright",2
https://t…,4
jobs.,2
collect,2
@readthehornnews,2
donna,2
popular,4
weiner,2
sachs”,2
@usatoday,2
@gerrycanavan:,2
often,2
senate,4
@trump4hope:,2
https://t.co/hvuyscmhdw,2
economic,3
jackass!,2
armed……,2
absolutely,2
lie”https://t.…,2
@saletan:,3
women:,2
@nytpolitics:,2
hahaha!,2
russia?'''''''',2
https://t.co/h55ray9uv6,2
agreement,2
refused,2
@cbsdc,3
@traciln1164,2
santa,2
refuses,2
relating,2
between,4
faith,2
wildlife,2
asserting,2
anything,5
firing,2
slams,2
congressman,2
committees/priebus,2
block,2
esca…,2
credible,2
clinton,18
terrorists,2
concerned.,2
@kaycepiccolomi3:,2
hope:,2
appropriate,2
ht…,2
@thedemocrats:,2
/r/futurology,2
theory.,2
impressed,2
famous,2
pierde,2
@salon:,2
"people.""",2
you???,2
bag...he,2
@bfraser747:,2
apocalypse.,2
https://t.co/kya7…,2
https://t.co/hjffarpee9,2
hellary,2
@markdice:,2
"barcelona,",2
cooperation.,2
russian,21
@gavinnewsom,2
@quietslxm:,2
elected.,2
"elected,",2
chelsea,2
called,3
https://t.co/v2ebakwbzh,2
@wikileaks:,3
nationalist,2
alongthis,2
influence,2
"lost,",2
globally,2
associates,2
@nprkelly:,2
graham,2
https://t.co/4vzclncmk8,2
"illegitimate.""",2
codes,2
snatching,2
swamp,2
https://t.co/xsabdu9wse,5
weight.,2
@eduflack:,3
*jameis,2
backs,3
habrá,2
recordat,2
started,3
politicians,2
@jaketapper…,2
dept.,2
department,2
yo…,2
finances,2
maconha.,2
"before,",2
elements,2
@dowjones…,2
problems,3
robots,2
addiction....,2
allowing,2
milliarden.,2
doesn’t,2
"""trump",2
youtube,2
inauguration.,3
"back,",2
summit,2
https://t.co/xipfentknh,2
intentional,2
sounded,2
@jaketapper,2
reprendre,2
@sadfndngfathers:,2
https://t.co/vycms6cllw,2
@drjillstein,2
pussy.,2
results,2
steve,2
@headofcmpg,2
tweeted,2
issues,2
breached,2
concerned,3
young,2
https://t.co/khg4jx7sg8,2
necessary...,2
@goldengateblond:,3
facebook.,2
"""ciutat",2
"issue,",3
stocked,2
costos,2
intel,5
"more""",2
telling,2
@ezlusztig:,2
@shamirebel,2
"september,",2
button,2
shock,2
michael,3
@politico_45:,2
agency?,2
"pants,",2
@impl0rable:,2
china?,2
voice.we,2
privy,2
imply,3
video,2
"china""",2
@business:,2
china.,3
"instead,",2
"says,",2
plays,3
power,4
paintings,2
giving,3
that!,2
access,2
https://t.co/hhxzxt1xfz,2
@pablo_iglesias_,2
@youngdems4trump:,2
@ezlusztig,2
accountable.…,2
traitor;,2
trump:i,2
twitter.,2
shouldn''''''''t,2
